,Player,Series,date,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,0,4s,6s,Afghanistan,Australia,Bangladesh,England,India,Netherlands,New Zealand,Pakistan,South Africa,Sri Lanka,AVG_Run,AVG_SR,AVG_BF
2638,Joseph_Edward_Root,"England in West Indies ODI Series, 2013/14",28 Feb 2014,3,3.0,0,167,107,55.66,213.0,78.40,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,40.461093749999996,68.715625,0.17648524305555557
2639,Joseph_Edward_Root,"England in Scotland ODI Match, 2014",9 May 2014,1,1.0,0,17,17,17.00,6.0,283.33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28.730546874999998,176.0228125,0.09824262152777778
2640,Joseph_Edward_Root,"Sri Lanka in England ODI Series, 2014",22 May 2014,5,4.0,0,98,45,24.50,123.0,79.67,0,0,1,4,1,0,0,0,0,0,0,0,0,0,5,26.6152734375,127.84640625,0.10037131076388889
2641,Joseph_Edward_Root,"India in England ODI Series, 2014",27 Aug 2014,4,4.0,0,163,113,40.75,200.0,81.50,1,0,0,13,3,0,0,0,0,0,0,0,0,0,0,33.682636718750004,104.673203125,0.1335189887152778
2642,Joseph_Edward_Root,"England in Sri Lanka ODI Series, 2014/15",26 Nov 2014,7,7.0,2,367,104*,73.40,454.0,80.83,1,2,0,20,4,0,0,0,0,0,0,0,0,0,7,53.541318359375005,92.7516015625,0.17485473245287697
2643,Joseph_Edward_Root,"Carlton Mid One-Day International Tri-Series (Australia, England, India in Australia), 2014/15",16 Jan 2015,5,4.0,0,102,69,25.50,124.0,82.25,0,1,0,9,0,0,3,0,0,0,0,0,0,0,0,39.5206591796875,87.50080078125,0.13909403289310515
2644,Joseph_Edward_Root,"ICC Cricket World Cup (in Australia/New Zealand), 2014/15",14 Feb 2015,6,5.0,0,202,121,40.40,240.0,84.16,1,0,0,19,2,1,1,1,0,0,0,1,0,0,1,39.96032958984375,85.830400390625,0.14954701644655258
2645,Joseph_Edward_Root,"New Zealand in England ODI Series, 2015",9 Jun 2015,5,5.0,1,274,106*,68.50,253.0,108.30,2,1,0,33,2,0,0,0,0,0,0,5,0,0,0,54.230164794921876,97.0652001953125,0.15910684155660962
2646,Joseph_Edward_Root,"Pakistan v England ODI Series (in United Arab Emirates), 2015/16",11 Nov 2015,4,4.0,0,145,71,36.25,169.0,85.79,0,2,1,7,2,0,0,0,0,0,0,0,4,0,0,45.24008239746094,91.42760009765625,0.14997008744497148
2647,Joseph_Edward_Root,"England in South Africa ODI Series, 2015/16",3 Feb 2016,5,5.0,0,351,125,70.20,384.0,91.40,2,1,0,30,7,0,0,0,0,0,0,0,0,5,0,57.72004119873047,91.41380004882814,0.20298504372248574
2648,Joseph_Edward_Root,"Sri Lanka in England ODI Series, 2016",21 Jun 2016,5,4.0,1,171,93,57.00,182.0,93.95,0,2,0,16,0,0,0,0,0,0,0,0,0,0,5,57.360020599365235,92.68190002441406,0.17732585519457622
2649,Joseph_Edward_Root,"Pakistan in England ODI Series, 2016",24 Aug 2016,5,5.0,0,274,89,54.80,301.0,91.02,0,3,0,25,1,0,0,0,0,0,0,0,5,0,0,56.08001029968261,91.85095001220702,0.18899626093062144
2650,Joseph_Edward_Root,"England in India ODI Series, 2016/17",15 Jan 2017,2,2.0,0,132,78,66.00,150.0,88.00,0,2,0,12,1,0,0,0,0,0,0,0,0,0,0,61.040005149841306,89.92547500610351,0.21949813046531072
2651,Joseph_Edward_Root,"England in West Indies ODI Series, 2016/17",3 Mar 2017,3,3.0,1,195,101,97.50,240.0,81.25,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,79.27000257492065,85.58773750305176,0.24308239856598868
2652,Joseph_Edward_Root,"Ireland in England ODI Series, 2017",5 May 2017,2,2.0,1,122,73,122.00,125.0,97.60,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,100.63500128746033,91.59386875152587,0.22570786594966102
2653,Joseph_Edward_Root,"South Africa in England ODI Series, 2017",24 May 2017,3,3.0,0,78,39,26.00,97.0,80.41,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,63.31750064373016,86.00193437576294,0.16674282186371941
2654,Joseph_Edward_Root,"ICC Champions Trophy (in England), 2017",1 Jun 2017,4,4.0,1,258,133*,86.00,264.0,97.72,1,1,0,19,3,0,1,1,0,0,0,1,1,0,0,74.65875032186509,91.86096718788147,0.19337141093185972
2655,Joseph_Edward_Root,"West Indies in England ODI Series, 2017",19 Sep 2017,5,4.0,1,198,84,66.00,191.0,103.66,0,2,0,15,3,0,0,0,0,0,0,0,0,0,0,70.32937516093254,97.76048359394073,0.1762690387992632
2656,Joseph_Edward_Root,"England in Australia ODI Series, 2017/18",14 Jan 2018,5,5.0,2,226,91*,75.33,274.0,82.48,0,2,1,9,0,0,5,0,0,0,0,0,0,0,0,72.82968758046627,90.12024179697036,0.17946785273296495
2657,Joseph_Edward_Root,"England in New Zealand ODI Series, 2017/18",25 Feb 2018,5,5.0,1,225,102,56.25,253.0,88.93,1,1,0,16,3,0,0,0,0,0,0,5,0,0,0,64.53984379023314,89.52512089848518,0.1740672596998158
2658,Joseph_Edward_Root,"England in Scotland ODI Match, 2018",10 Jun 2018,1,1.0,0,29,29,29.00,25.0,116.00,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,46.76992189511657,102.76256044924259,0.12870029651657455
2659,Joseph_Edward_Root,"Australia in England ODI Series, 2018",13 Jun 2018,5,5.0,1,104,50,26.00,139.0,74.82,0,1,0,8,1,0,5,0,0,0,0,0,0,0,0,36.384960947558284,88.79128022462129,0.11068348159162061
2660,Joseph_Edward_Root,"India in England ODI Series, 2018",12 Jul 2018,3,3.0,2,216,113*,216.00,242.0,89.25,2,0,0,18,1,0,0,0,0,0,0,0,0,0,0,126.19248047377914,89.02064011231064,0.18978618524025476
2661,Joseph_Edward_Root,"England in Sri Lanka ODI Series, 2018/19",10 Oct 2018,5,5.0,2,146,71,48.66,194.0,75.25,0,1,0,11,0,0,0,0,0,0,0,0,0,0,5,87.42624023688957,82.13532005615532,0.15955975928679406
2662,Joseph_Edward_Root,"England in West Indies ODI Series, 2018/19",20 Feb 2019,5,4.0,0,144,102,36.00,149.0,96.64,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,61.713120118444785,89.38766002807766,0.14186321297673035
2663,Joseph_Edward_Root,"England in Ireland ODI Match, 2019",3 May 2019,1,1.0,0,7,7,7.00,6.0,116.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.35656005922239,103.02383001403882,0.08093160648836517
2664,Joseph_Edward_Root,"Pakistan in England ODI Series, 2019",8 May 2019,5,4.0,0,203,84,50.75,204.0,99.50,0,1,0,19,1,0,0,0,0,0,0,0,5,0,0,42.553280029611194,101.26191500701941,0.1254658032441826
2665,Joseph_Edward_Root,"ICC Cricket World Cup (in England), 2019",30 May 2019,11,11.0,2,556,107,61.77,621.0,89.53,2,3,0,48,2,1,2,1,0,0,0,2,1,1,1,52.1616400148056,95.3959575035097,0.1568238107130004
2666,Joseph_Edward_Root,"England in South Africa ODI Series, 2019/20",4 Feb 2020,3,2.0,0,66,49,33.00,73.0,90.41,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,42.5808200074028,92.90297875175486,0.13924523868983352
2667,Joseph_Edward_Root,"ICC Men's Cricket World Cup Super League, 2020-2022/23",11 Sep 2020,6,5.0,2,187,79*,62.33,259.0,72.20,0,2,1,13,1,0,3,0,0,0,0,0,0,0,3,52.4554100037014,82.55148937587742,0.15595595267825008
2668,Joseph_Edward_Root,"Australia in England ODI Series, 2020",11 Sep 2020,3,3.0,0,40,39,13.33,85.0,47.05,0,0,1,4,1,0,3,0,0,0,0,0,0,0,0,32.8927050018507,64.8007446879387,0.12520019856134726
2669,Joseph_Edward_Root,"Sri Lanka in England ODI Series, 2021",29 Jun 2021,3,2.0,2,147,79*,-,174.0,84.48,0,2,0,9,0,0,0,0,0,0,0,0,0,0,3,32.8927050018507,74.64037234396935,0.20760009928067363
2670,Joseph_Edward_Root,"India in England ODI Series, 2022",12 Jul 2022,3,3.0,0,11,11,3.66,26.0,42.30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.053176250462675,58.47018617198467,0.11824449408478126
2671,Joseph_Edward_Root,"South Africa in England ODI Series, 2022",19 Jul 2022,3,2.0,0,87,86,43.50,80.0,108.75,0,1,0,5,2,0,0,0,0,0,0,0,0,3,0,26.77658812523134,83.61009308599233,0.1257889137090573
2672,Joseph_Edward_Root,"New Zealand in England ODI Series, 2023",8 Sep 2023,4,4.0,0,39,29,9.75,64.0,60.93,0,0,1,3,1,0,0,0,0,0,0,4,0,0,0,18.26329406261567,72.27004654299617,0.08956112352119532
2673,Joseph_Edward_Root,"ICC Cricket World Cup (in India), 2023/24",5 Oct 2023,8,8.0,1,204,82,29.14,225.0,90.66,0,2,1,17,2,1,1,1,0,0,1,1,0,1,1,23.701647031307836,81.46502327149808,0.09165556176059766
2674,Brydon_Alexander_Carse,"ICC Men's Cricket World Cup Super League, 2020-2022/23",8 Jul 2021,5,2.0,1,43,31,43.00,52.0,82.69,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,43.0,82.69,0.08666666666666667
2675,Brydon_Alexander_Carse,"Pakistan in England ODI Series, 2021",8 Jul 2021,3,2.0,1,43,31,43.00,52.0,82.69,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,43.0,82.69,0.08666666666666667
2676,Brydon_Alexander_Carse,"England in Netherlands ODI Series, 2022",19 Jun 2022,2,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,2,0,0,0,0,43.0,82.69,0.08666666666666667
2677,Brydon_Alexander_Carse,"India in England ODI Series, 2022",12 Jul 2022,3,3.0,1,20,15,10.00,37.0,54.05,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15.75,47.6975,0.042222222222222223
2678,Brydon_Alexander_Carse,"South Africa in England ODI Series, 2022",19 Jul 2022,1,1.0,0,14,14,14.00,8.0,175.00,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,14.875,111.34875,0.034444444444444444
2679,Brydon_Alexander_Carse,"New Zealand in England ODI Series, 2023",15 Sep 2023,1,1.0,1,15,15*,-,13.0,115.38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.875,113.364375,0.03888888888888889
2680,Brydon_Alexander_Carse,"Ireland in England ODI Series, 2023",23 Sep 2023,2,1.0,0,32,32,32.00,30.0,106.66,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,19.71875,110.0121875,0.06944444444444445
2681,Samuel_Matthew_Curran,"Australia in England ODI Series, 2018",24 Jun 2018,1,1.0,0,15,15,15.00,21.0,71.42,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.0,71.42,0.07
2682,Samuel_Matthew_Curran,"England in Sri Lanka ODI Series, 2018/19",23 Oct 2018,1,1.0,0,2,2,2.00,8.0,25.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,48.21,0.04833333333333334
2683,Samuel_Matthew_Curran,"England in South Africa ODI Series, 2019/20",4 Feb 2020,2,1.0,0,7,7,7.00,18.0,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.75,43.545,0.05416666666666667
2684,Samuel_Matthew_Curran,"ICC Men's Cricket World Cup Super League, 2020-2022/23",13 Sep 2020,14,9.0,3,229,95*,38.16,228.0,100.43,0,1,0,15,12,0,1,2,0,0,2,0,0,3,3,22.955,71.98750000000001,0.06930555555555556
2685,Samuel_Matthew_Curran,"Australia in England ODI Series, 2020",13 Sep 2020,1,1.0,0,1,1,1.00,5.0,20.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9775,45.993750000000006,0.042986111111111114
2686,Samuel_Matthew_Curran,"England in India ODI Series, 2020/21",23 Mar 2021,3,2.0,1,107,95*,107.00,103.0,103.88,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0,59.488749999999996,74.936875,0.10732638888888889
2687,Samuel_Matthew_Curran,"Sri Lanka in England ODI Series, 2021",29 Jun 2021,3,1.0,1,9,9*,-,9.0,100.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,59.488749999999996,87.4684375,0.06866319444444444
2688,Samuel_Matthew_Curran,"England in Netherlands ODI Series, 2022",17 Jun 2022,2,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,2,0,0,0,0,59.488749999999996,87.4684375,0.06866319444444444
2689,Samuel_Matthew_Curran,"South Africa in England ODI Series, 2022",19 Jul 2022,3,2.0,0,53,35,26.50,36.0,147.22,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,20.686093749999998,95.477109375,0.04716579861111111
2690,Samuel_Matthew_Curran,"England in Australia ODI Series, 2022/23",19 Nov 2022,2,2.0,0,12,12,6.00,19.0,63.15,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,13.343046874999999,79.3135546875,0.03941623263888889
2691,Samuel_Matthew_Curran,"England in South Africa ODI Series, 2022/23",27 Jan 2023,3,3.0,0,56,28,18.66,43.0,130.23,0,0,0,1,5,0,0,0,0,0,0,0,0,3,0,16.001523437499998,104.77177734374999,0.04359700520833333
2692,Samuel_Matthew_Curran,"England in Bangladesh ODI Series, 2022/23",3 Mar 2023,2,2.0,1,56,33*,56.00,68.0,82.35,0,0,0,3,4,0,0,2,0,0,0,0,0,0,0,36.00076171875,93.56088867187499,0.07846516927083333
2693,Samuel_Matthew_Curran,"New Zealand in England ODI Series, 2023",10 Sep 2023,3,3.0,0,65,42,21.66,54.0,120.37,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,28.830380859374998,106.96544433593749,0.06923258463541666
2694,Samuel_Matthew_Curran,"ICC Cricket World Cup (in India), 2023/24",5 Oct 2023,3,3.0,0,35,14,11.66,57.0,61.40,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,20.245190429687497,84.18272216796875,0.066282958984375
2695,Liam_Stephen_Livingstone,"ICC Men's Cricket World Cup Super League, 2020-2022/23",26 Mar 2021,6,5.0,2,142,66*,47.33,92.0,154.34,0,1,0,11,10,0,0,0,0,0,3,0,0,0,1,47.33,154.34,0.06133333333333333
2696,Liam_Stephen_Livingstone,"England in India ODI Series, 2020/21",26 Mar 2021,2,2.0,1,63,36,63.00,52.0,121.15,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,55.165,137.745,0.074
2697,Liam_Stephen_Livingstone,"Sri Lanka in England ODI Series, 2021",29 Jun 2021,1,1.0,0,9,9,9.00,12.0,75.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32.082499999999996,106.3725,0.056999999999999995
2698,Liam_Stephen_Livingstone,"England in Netherlands ODI Series, 2022",17 Jun 2022,3,2.0,1,70,66*,70.00,28.0,250.00,0,1,0,6,6,0,0,0,0,0,3,0,0,0,0,51.04125,178.18625,0.05183333333333333
2699,Liam_Stephen_Livingstone,"India in England ODI Series, 2022",12 Jul 2022,3,3.0,0,60,33,20.00,72.0,83.33,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,35.520624999999995,130.758125,0.06591666666666667
2700,Liam_Stephen_Livingstone,"South Africa in England ODI Series, 2022",19 Jul 2022,3,2.0,0,48,38,24.00,40.0,120.00,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,29.760312499999998,125.3790625,0.06629166666666667
2701,Liam_Stephen_Livingstone,"New Zealand in England ODI Series, 2023",8 Sep 2023,4,4.0,1,186,95*,62.00,169.0,110.05,0,2,0,12,5,0,0,0,0,0,0,4,0,0,0,45.88015625,117.71453125,0.1035625
2702,Liam_Stephen_Livingstone,"ICC Cricket World Cup (in India), 2023/24",5 Oct 2023,6,6.0,0,60,27,10.00,94.0,63.82,0,0,1,6,0,1,1,1,0,0,0,1,0,0,1,27.940078125,90.767265625,0.07789236111111111
2703,Benjamin_Andrew_Stokes,"England in Ireland ODI Match, 2011",25 Aug 2011,1,1.0,0,3,3,3.00,10.0,30.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.03333333333333333
2704,Benjamin_Andrew_Stokes,"NatWest Series [India in England], 2011",3 Sep 2011,4,2.0,0,27,20,13.50,42.0,64.28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.25,47.14,0.051666666666666666
2705,Benjamin_Andrew_Stokes,"RSA Challenge (England in Ireland), 2013",3 Sep 2013,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,8.25,47.14,0.051666666666666666
2706,Benjamin_Andrew_Stokes,"NatWest Series [Australia in England], 2013",8 Sep 2013,4,3.0,0,57,27,19.00,61.0,93.44,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,11.5625,58.504999999999995,0.04680555555555556
2707,Benjamin_Andrew_Stokes,"England in Australia ODI Series, 2013/14",12 Jan 2014,5,5.0,0,106,70,21.20,150.0,70.66,0,1,2,8,1,0,5,0,0,0,0,0,0,0,0,16.38125,64.5825,0.07340277777777779
2708,Benjamin_Andrew_Stokes,"England in West Indies ODI Series, 2013/14",28 Feb 2014,3,3.0,0,9,5,3.00,17.0,52.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.690625,58.76125,0.04614583333333334
2709,Benjamin_Andrew_Stokes,"India in England ODI Series, 2014",27 Aug 2014,3,3.0,1,58,33*,29.00,59.0,98.30,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,19.3453125,78.530625,0.055850694444444446
2710,Benjamin_Andrew_Stokes,"England in Sri Lanka ODI Series, 2014/15",26 Nov 2014,3,2.0,0,22,16,11.00,33.0,66.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15.17265625,72.5953125,0.05542534722222223
2711,Benjamin_Andrew_Stokes,"New Zealand in England ODI Series, 2015",9 Jun 2015,5,5.0,1,142,68,35.50,104.0,136.53,0,1,0,15,4,0,0,0,0,0,0,5,0,0,0,25.336328125,104.56265625,0.06237934027777778
2712,Benjamin_Andrew_Stokes,"Australia in England ODI Series, 2015",3 Sep 2015,5,5.0,0,120,42,24.00,155.0,77.41,0,0,0,14,1,0,5,0,0,0,0,0,0,0,0,24.6681640625,90.986328125,0.08285633680555556
2713,Benjamin_Andrew_Stokes,"England in South Africa ODI Series, 2015/16",3 Feb 2016,5,5.0,0,141,57,28.20,115.0,122.60,0,2,1,10,6,0,0,0,0,0,0,0,0,5,0,26.43408203125,106.7931640625,0.0797615017361111
2714,Benjamin_Andrew_Stokes,"Pakistan in England ODI Series, 2016",24 Aug 2016,5,4.0,1,201,75,67.00,196.0,102.55,0,2,0,18,6,0,0,0,0,0,0,0,5,0,0,46.717041015625,104.67158203125,0.12154741753472222
2715,Benjamin_Andrew_Stokes,"England in Bangladesh ODI Series, 2016/17",7 Oct 2016,3,3.0,1,148,101,74.00,153.0,96.73,1,0,1,9,6,0,0,3,0,0,0,0,0,0,0,60.3585205078125,100.700791015625,0.14577370876736112
